"","MSETrain","MSEValid"
"150",0.0188145300221013,0.0216643348816902
"151",0.0188108013010223,0.0216553226594002
"152",0.0188070672891011,0.0216463104371102
"153",0.0188032962412841,0.021637293600267
"154",0.0187995079982297,0.0216282675343175
"155",0.018795690655543,0.0216192383919993
"156",0.01879185876304,0.0216101877150997
"157",0.0187879951254835,0.0216011262709095
"158",0.0187841116472686,0.0215920755940099
"159",0.0187801924558684,0.0215829987679758
"160",0.0187762428421253,0.0215739034837292
"161",0.0187722509016442,0.02156478974127
"162",0.0187682616065841,0.0215556806133639
"163",0.0187642299847861,0.021546531492664
"164",0.0187601573589605,0.0215373777574108
"165",0.0187560662151871,0.0215281978730232
"166",0.0187519340673862,0.0215189949158699
"167",0.0187477913379008,0.0215097781150572
"168",0.0187435983454139,0.0215005397796631
"169",0.018739393448532,0.0214912706805814
"170",0.0187351263842536,0.0214819785087339
"171",0.0187308381566062,0.0214726509586457
"172",0.0187265195066158,0.0214632941830543
"173",0.0187221400119395,0.0214539281783565
"174",0.0187177658081055,0.0214445221808649
"175",0.0187133294368749,0.0214350792669481
"176",0.0187088414799324,0.0214256025129749
"177",0.0187043535229899,0.0214160965334985
"178",0.0186997848807029,0.02140655825215
"179",0.0186951937523364,0.0213969722870857
"180",0.0186905695562058,0.0213873663256245
"181",0.0186859030333372,0.0213776988367881
"182",0.0186811743430721,0.0213680036606327
"183",0.0186764125850429,0.0213582654153147
"184",0.0186716071775651,0.0213484871772028
"185",0.0186667647341915,0.0213386658699282
"186",0.018661873350527,0.0213287861116471
"187",0.01865692905844,0.0213188648223877
"188",0.018651921276246,0.0213089035403344
"189",0.0186468936533935,0.0212988838072746
"190",0.0186417879906177,0.0212888194668678
"191",0.0186366651326046,0.0212786889845325
"192",0.0186314668800894,0.0212685154330346
"193",0.018626214396441,0.0212582849687146
"194",0.0186209116497913,0.0212479883624661
"195",0.0186155718672457,0.0212376517634238
"196",0.0186101540447769,0.021227256713375
"197",0.0186046767003328,0.0212167770631852
"198",0.0185991662881245,0.0212062405001733
"199",0.0185935765132825,0.0211956531770768
"200",0.0185879285391756,0.0211849950974987
"201",0.0185822223658039,0.0211742585705173
"202",0.0185764434433512,0.02116347435982
"203",0.0185706010307915,0.0211525978580598
"204",0.0185647162914937,0.0211416475234493
"205",0.0185587442532988,0.0211306325850948
"206",0.0185526941751805,0.0211195453520744
"207",0.018546596479482,0.0211083750570974
"208",0.0185404180984391,0.0210971201619794
"209",0.0185341669683152,0.0210857945103799
"210",0.0185278404436892,0.0210743857968238
"211",0.0185214332337188,0.0210628755630985
"212",0.0185149638563519,0.0210512868819698
"213",0.0185084296661673,0.0210396120625158
"214",0.0185017698184792,0.0210278403374457
"215",0.0184950676440531,0.0210159778594971
"216",0.0184882570073608,0.0210040200141168
"217",0.0184813881714036,0.0209919560340143
"218",0.018474405582338,0.0209797997628489
"219",0.0184673634712971,0.0209675435096987
"220",0.018460206284437,0.0209551718927199
"221",0.0184529803166277,0.0209427049083094
"222",0.0184456458865522,0.0209301256364392
"223",0.0184382188667371,0.0209174248480028
"224",0.0184306886754982,0.0209046225393972
"225",0.0184230844124676,0.0208917033287787
"226",0.018415332005854,0.0208786610634096
"227",0.0184075081728698,0.0208655018960276
"228",0.0183995851365935,0.0208522089066044
"229",0.0183915496699192,0.0208387974769838
"230",0.0183833964820047,0.0208252583780596
"231",0.0183751454135085,0.0208115854570943
"232",0.0183667686875088,0.0207977633322439
"233",0.0183582715948478,0.0207838119999055
"234",0.0183496673626311,0.0207697160782353
"235",0.018340949377306,0.0207554786436019
"236",0.0183320911846611,0.0207411058487431
"237",0.0183231337887239,0.0207265730827085
"238",0.0183140176675191,0.0207118834218671
"239",0.0183047798569424,0.0206970522480626
"240",0.0182954163888622,0.020682034953948
"241",0.0182859113907516,0.0206668592268421
"242",0.0182762873486904,0.0206515327576668
"243",0.0182664979678087,0.0206360217063658
"244",0.0182565763158706,0.0206203399165984
"245",0.0182464840342698,0.0206044781592584
"246",0.0182362647724548,0.0205884364343459
"247",0.0182258947216357,0.0205722101273075
"248",0.0182153646228383,0.0205557961617747
"249",0.0182046744760627,0.020539185308641
"250",0.0181938189904667,0.0205223744915378
"251",0.0181827928752079,0.020505363710465
"252",0.018171606711971,0.0204881514272382
"253",0.0181602631461769,0.0204707191836449
"254",0.0181487198510878,0.0204530854378977
"255",0.0181370059263359,0.020435211735387
"256",0.0181251054993946,0.0204171365307223
"257",0.0181130331200799,0.0203988152165567
"258",0.0181007636568913,0.0203802770183932
"259",0.0180882931416971,0.0203614942489132
"260",0.0180756228972077,0.020342460755379
"261",0.0180627648278182,0.0203231949960032
"262",0.0180496977701597,0.0203036554398075
"263",0.0180364098198371,0.0202838713122952
"264",0.0180229155266665,0.0202638241552537
"265",0.0180092122452269,0.020243501663208
"266",0.0179952721985964,0.0202229161416331
"267",0.0179811178728545,0.0202020522086851
"268",0.0179667254592112,0.0201808914061516
"269",0.0179521028939299,0.0201594337340324
"270",0.0179372356271942,0.0201377038032778
"271",0.0179221263044254,0.0201156570065406
"272",0.0179067669893601,0.0200933148784022
"273",0.0178911590047088,0.0200706297351468
"274",0.0178752864779447,0.020047644645937
"275",0.0178591480863574,0.0200243396143759
"276",0.0178427385391045,0.0200006900295135
"277",0.0178260737087128,0.0199767020440871
"278",0.017809105977602,0.0199523802726499
"279",0.017791872381668,0.0199276954896988
"280",0.0177743464666994,0.0199026507716025
"281",0.0177565176510116,0.019877246118361
"282",0.0177383938708682,0.0198514723008679
"283",0.0177199685127163,0.0198253123990951
"284",0.017701223058608,0.0197987741039645
"285",0.01768217338107,0.019771840495448
"286",0.0176627890577594,0.0197445177262829
"287",0.0176430938974664,0.0197167873382568
"288",0.0176230468961634,0.0196886277967884
"289",0.0176026824443251,0.0196600590982745
"290",0.0175819555697924,0.019631076628162
"291",0.0175608887586448,0.0196016496227634
"292",0.0175394687837767,0.0195717934639223
"293",0.0175176705136875,0.0195414758497669
"294",0.0174955349524044,0.019510704471219
"295",0.0174730039006629,0.0194794685609879
"296",0.0174500985218318,0.0194477850391019
"297",0.0174268108796478,0.0194156077600295
"298",0.0174031251015842,0.0193829567201676
"299",0.0173790411876409,0.0193498088467506
"300",0.0173545723649235,0.0193161672161471
"301",0.0173296855656681,0.0192820179846979
"302",0.0173043953396907,0.0192473580760341
"303",0.017278672587359,0.0192121905665244
"304",0.0172525358266209,0.0191764939215875
"305",0.017225967862239,0.0191402666030392
"306",0.0171989686942134,0.0191035055345105
"307",0.0171715277408595,0.019066196872342
"308",0.0171436450021773,0.0190283544601933
"309",0.017115301960219,0.0189899336907171
"310",0.0170865184556429,0.0189509622512325
"311",0.0170572746477907,0.0189114324508175
"312",0.0170275480505828,0.0188713212167063
"313",0.016997366440941,0.0188306331634521
"314",0.0169667218826019,0.0187893775201613
"315",0.0169355865986436,0.0187475158322242
"316",0.0169039698480402,0.0187050665578535
"317",0.0168718716307917,0.0186620281588647
"318",0.0168392893014768,0.0186183714097546
"319",0.0168062083102794,0.018574119383289
"320",0.0167726590795424,0.0185292705412834
"321",0.0167385913462645,0.0184838048873409
"322",0.0167040342100781,0.0184377285741991
"323",0.0166689585713507,0.0183910216054609
"324",0.0166334041113992,0.0183437024393389
"325",0.0165973324716174,0.0182957633849113
"326",0.0165607634926636,0.0182472090567312
"327",0.0165236945291167,0.0181980302256923
"328",0.0164861030948972,0.0181482022808444
"329",0.0164480262259008,0.0180977775204566
"330",0.0164094163045473,0.0180467113371818
"331",0.0163703143348641,0.0179950391092608
"332",0.0163307163487195,0.0179427208438996
"333",0.0162906289596663,0.0178898088393673
"334",0.0162500217453617,0.0178362584883167
"335",0.0162089277735696,0.0177821113217262
"336",0.0161673404307372,0.0177273304231705
"337",0.0161252411989167,0.0176719557854437
"338",0.0160826935682151,0.0176159827939926
"339",0.0160396446302099,0.017559399143342
"340",0.0159961062892961,0.0175022263680735
"341",0.0159521195495013,0.0174444752354776
"342",0.0159076606020352,0.0173861534364762
"343",0.0158627453194247,0.0173272425128568
"344",0.0158173737016696,0.0172677901483351
"345",0.0157715497169018,0.0172077517355642
"346",0.0157253024647537,0.0171472072601318
"347",0.0156786266543829,0.0170861151910597
"348",0.0156315288993423,0.0170244939865605
"349",0.0155840184586058,0.0169623667193997
"350",0.0155361244318059,0.0168997503096058
"351",0.0154878309464157,0.0168366324517035
"352",0.0154391618112255,0.016773050062118
"353",0.0153901302533408,0.0167090246754308
"354",0.0153407455317356,0.0166445486007198
"355",0.015291010291831,0.0165796479871196
"356",0.0152409523105489,0.0165143459073959
"357",0.0151905901058372,0.0164486515906549
"358",0.0151399064824584,0.0163825804187405
"359",0.0150889556715459,0.0163161446971278
"360",0.0150377231232832,0.0162494028768232
"361",0.0149862471962769,0.0161823195795859
"362",0.0149345133407106,0.0161149563327912
"363",0.0148825612379013,0.0160473192891767
"364",0.0148304107285075,0.0159794269069549
"365",0.0147780485854235,0.0159113099498134
"366",0.0147255343306246,0.0158429807232272
"367",0.0146728454780314,0.0157744730672529
"368",0.014620008481855,0.0157057977491809
"369",0.0145670524417279,0.0156369716890397
"370",0.0145139892620452,0.0155680456469136
"371",0.0144608467197286,0.0154990303900934
"372",0.0144076168785148,0.0154299474531604
"373",0.0143543394197207,0.0153608076034054
"374",0.014301027570452,0.0152916754445722
"375",0.0142476958805248,0.0152225279038952
"376",0.0141943562543343,0.0151534218941965
"377",0.0141410272098282,0.015084385102795
"378",0.0140877590100081,0.0150154221442438
"379",0.014034523877952,0.0149465499385711
"380",0.0139813588495559,0.0148778253985989
"381",0.0139282745065041,0.0148092516006962
"382",0.0138753078846925,0.0147408546939973
"383",0.0138224391434626,0.014672670056743
"384",0.0137697211912369,0.0146046992271177
"385",0.0137171500598839,0.0145370006561279
"386",0.0136647522036146,0.0144695512710079
"387",0.0136125170407447,0.0144024110609485
"388",0.0135604974796967,0.0143355754113966
"389",0.0135086829387861,0.0142691012351744
"390",0.0134571025176452,0.0142029793031754
"391",0.0134057615071163,0.0141372588373
"392",0.0133546876841213,0.0140719321466261
"393",0.0133038850167919,0.014007023842104
"394",0.0132533468915752,0.0139425769928963
"395",0.0132031209260515,0.0138785685262372
"396",0.0131531766978778,0.0138150476640271
"397",0.0131035856334247,0.013752023635372
"398",0.0130542987924012,0.0136895056693785
"399",0.0130053571788349,0.0136275168388121
"400",0.0129567528564622,0.0135660694491479
"401",0.012908529474732,0.0135051865731516
"402",0.0128606513204588,0.0134448543671639
"403",0.0128131633658019,0.0133851235912692
"404",0.0127660550290768,0.0133259742490707
"405",0.0127193448282313,0.0132674417188091
"406",0.0126730168907388,0.0132094936986123
"407",0.0126270923799681,0.0131521840249338
"408",0.0125815779094722,0.0130954957777454
"409",0.0125364761246722,0.0130394643352878
"410",0.0124917949618314,0.0129840604720577
"411",0.0124475436799239,0.0129293226426648
"412",0.0124037143426861,0.0128752216216057
"413",0.0123603122409604,0.0128217974016743
"414",0.0123173479564312,0.012769018450091
"415",0.0122748016484402,0.0127169193760041
"416",0.0122327090301725,0.012665488643031
"417",0.0121910449701275,0.0126147262511715
"418",0.0121498147591473,0.0125646268167803
"419",0.0121090382378905,0.0125152141817154
"420",0.0120686783704612,0.0124664598895657
"421",0.0120287946788349,0.0124183823985438
"422",0.0119893289637466,0.0123709755559121
"423",0.0119503063566972,0.0123242185961816
"424",0.0119117096624493,0.0122781199793662
"425",0.0118735573989508,0.0122326935491254
"426",0.0118358403072278,0.0121879239236155
"427",0.0117985504510168,0.0121437941828082
"428",0.0117616785713439,0.0121003058648879
"429",0.011725252445131,0.0120574605080389
"430",0.0116892257775083,0.0120152550358926
"431",0.0116536289908188,0.0119736579156691
"432",0.0116184501806674,0.0119326906819497
"433",0.0115836827335014,0.0118923241092313
"434",0.0115493054859516,0.0118525712720809
"435",0.0115153541512033,0.0118134083286408
"436",0.0114817983069135,0.0117748498916626
"437",0.011448630016819,0.0117368605829054
"438",0.0114158439900773,0.0116994411714615
"439",0.0113834666808997,0.0116625847355012
"440",0.0113514531171272,0.0116262797386416
"441",0.0113198244621287,0.0115905261808826
"442",0.0112885661660881,0.0115553109876571
"443",0.0112576742608736,0.0115206157007525
"444",0.0112271355193796,0.0114864380128922
"445",0.0111969539097377,0.0114527671567855
"446",0.0111671413363432,0.0114196069778935
"447",0.0111376594405895,0.0113869182525143
"448",0.0111085240950035,0.0113547202079527
"449",0.0110797194270585,0.0113229928478118
"450",0.0110512467594649,0.011291717713879
"451",0.0110230988173148,0.0112609040352606
"452",0.010995282875516,0.011230533353744
"453",0.0109677731412128,0.0112005864420245
"454",0.0109405821801555,0.0111710656073786
"455",0.0109136888289749,0.0111419554679625
"456",0.0108870930876712,0.0111132606383293
"457",0.0108607923108232,0.0110849518929758
"458",0.0108347812075886,0.0110570292319021
"459",0.0108090591166122,0.0110295018842143
"460",0.0107836253765387,0.0110023360098562
"461",0.0107584707283941,0.0109755316088277
"462",0.0107335753315199,0.0109490840665756
"463",0.0107089543970878,0.0109229818467171
"464",0.0106845913912155,0.0108972095674084
"465",0.0106604909433902,0.010871777226848
"466",0.0106366497468353,0.0108466702122842
"467",0.0106130519290242,0.010821876218242
"468",0.0105897014580884,0.0107973952447214
"469",0.0105666016408045,0.0107732165244318
"470",0.0105437332978692,0.0107493300591746
"471",0.0105211109790987,0.0107257412325951
"472",0.0104987082302818,0.0107024392774028
"473",0.0104765435693664,0.0106794195790445
"474",0.0104546169963525,0.0106566667556763
"475",0.0104328861845019,0.010634180038206
"476",0.0104113927991976,0.0106119494284353
"477",0.0103901103862281,0.010589974926364
"478",0.0103690356388171,0.0105682588392688
"479",0.0103481758318728,0.0105467827089371
"480",0.0103275177382894,0.0105255634553971
"481",0.0103070692943303,0.0105045680076845
"482",0.0102868219023769,0.0104838063639979
"483",0.0102667742397187,0.0104632769861529
"484",0.0102469229995791,0.0104429791050573
"485",0.0102272602456949,0.010422896569775
"486",0.010207797882461,0.0104030316875827
"487",0.0101885220214167,0.0103833813821116
"488",0.0101694273717195,0.0103639425769929
"489",0.010150521869633,0.0103447214249642
"490",0.0101317982402489,0.0103256871623378
"491",0.0101132584676333,0.0103068644000638
"492",0.0100948959382331,0.0102882539072344
"493",0.0100767172656013,0.0102698226128855
"494",0.0100587105453428,0.0102515943588749
"495",0.0100408691639047,0.0102335529942666
"496",0.0100232089938139,0.0102157000572451
"497",0.0100057075489907,0.0101980332405336
"498",0.00998838731551468,0.010180551005948
"499",0.00997122911408275,0.0101632587371334
"500",0.00995422633114205,0.0101461356686008
"501",0.00993738491889012,0.0101292025658392
"502",0.00992071479765618,0.0101124425088206
"503",0.00990420736982158,0.010095852421176
"504",0.00988783816524088,0.0100794399938276
"505",0.00987164554252042,0.0100631944594845
"506",0.00985560833829121,0.0100471235090686
"507",0.00983972522984265,0.0100312286807645
"508",0.00982398695820082,0.0100154945927282
"509",0.00980840410505022,0.00999991509222215
"510",0.00979296476599578,0.00998451402110438
"511",0.00977768018407729,0.00996927138297789
"512",0.00976254308438665,0.00995418640875047
"513",0.00974754619201576,0.00993926371297529
"514",0.00973269942729384,0.00992449252836166
"515",0.00971799683802336,0.00990988746766121
"516",0.00970343908555961,0.00989543853267547
"517",0.00968902021770504,0.00988114418522004
"518",0.00967473825039381,0.00986699519618865
"519",0.00966059516769176,0.00985300925470168
"520",0.00964658435604609,0.00983917251709969
"521",0.00963271309036488,0.00982548729065926
"522",0.00961897078896362,0.00981194742264286
"523",0.00960537266301381,0.00979854522212859
"524",0.00959189556508058,0.00978529914732902
"525",0.00957855338362484,0.00977220304550663
"526",0.00956534413458074,0.00975923768935665
"527",0.00955225392948738,0.00974642153709166
"528",0.00953930128629264,0.00973374766688193
"529",0.00952645908942996,0.00972120684962119
"530",0.00951374850226838,0.00970880677623133
"531",0.00950116423396562,0.00969655283035771
"532",0.00948869305741605,0.00968442501560334
"533",0.00947634423159363,0.00967244486654958
"534",0.0094641336290251,0.00966059777044481
"535",0.00945202950465696,0.00964887988182806
"536",0.0094400424401737,0.00963729427706811
"537",0.00942816912879891,0.00962584172525714
"538",0.00941640890917732,0.00961451607365762
"539",0.00940476905621702,0.00960332116773052
"540",0.00939323898823351,0.00959225162383049
"541",0.00938181738251621,0.00958130898014192
"542",0.00937050357770986,0.00957050015849452
"543",0.00935929823516973,0.00955980516249134
"544",0.00934819341863243,0.00954923168305428
"545",0.00933720500062474,0.00953878433473648
"546",0.00932632372217271,0.00952845696480044
"547",0.00931554032430239,0.0095182518805227
"548",0.00930486803411941,0.0095081583146126
"549",0.00929428701096533,0.00949818241980768
"550",0.00928381577278804,0.00948832265792354
"551",0.00927343381757379,0.00947858287442115
"552",0.00926315371107294,0.00946895307110202
"553",0.00925296685566684,0.00945942478795205
"554",0.00924287721948716,0.0094500187904604
"555",0.00923287289813884,0.00944071662041449
"556",0.00922297770041203,0.00943152981419717
"557",0.0092131737697141,0.00942244683542559
"558",0.00920346242875563,0.00941347383683728
"559",0.0091938337572074,0.00940460620387908
"560",0.00918429040049052,0.00939583701472129
"561",0.00917484756977647,0.00938717011482485
"562",0.00916547814949872,0.00937860781146634
"563",0.00915619735082872,0.00937014625918481
"564",0.00914700120563481,0.00936178007433491
"565",0.00913789037527224,0.00935350848782447
"566",0.00912886089160935,0.00934534457422072
"567",0.00911990944786971,0.00933726756803451
"568",0.00911103538269805,0.00932927516198927
"569",0.0091022446482919,0.00932139427431168
"570",0.009093531953809,0.00931360337042039
"571",0.00908489399247295,0.00930589629757789
"572",0.00907632811886262,0.00929829151399674
"573",0.0090678383011097,0.00929076210145027
"574",0.00905942718463533,0.00928331959632135
"575",0.00905108617182082,0.00927596707497874
"576",0.00904280732640281,0.00926870530651462
"577",0.00903461644123728,0.00926152506182271
"578",0.00902648838482353,0.00925442249544205
"579",0.00901841918902986,0.00924740452920237
"580",0.00901042406502775,0.00924046501036613
"581",0.00900248383351404,0.00923360855348648
"582",0.00899463023954225,0.00922682746764152
"583",0.00898682492450603,0.00922012944375315
"584",0.00897908839041912,0.00921350294543851
"585",0.0089714179918604,0.00920695258725074
"586",0.00896380248579007,0.00920048298374299
"587",0.00895625179253736,0.0091940825985324
"588",0.00894875466906247,0.00918775758435649
"589",0.00894131971298408,0.00918149794301679
"590",0.00893394560159162,0.00917531213452739
"591",0.00892663101217452,0.00916919708251953
"592",0.00891936866982469,0.00916314663425569
"593",0.008912155929121,0.00915716463519681
"594",0.00890500271039267,0.00915125262352728
"595",0.00889791232041612,0.00914540290832519
"596",0.00889086690259873,0.00913962087323589
"597",0.00888387703862501,0.00913390190370621
"598",0.00887692950138933,0.0091282436924596
"599",0.00887004479290543,0.00912264931586481
"600",0.00886319315218562,0.00911711492846089
"601",0.0088563964039542,0.00911163360841813
"602",0.00884965587092173,0.00910621843030376
"603",0.0088429543578509,0.00910085862682712
"604",0.00883630046236035,0.00909555881254135
"605",0.00882969616851595,0.00909031514198549
"606",0.00882313221734374,0.00908512684606737
"607",0.00881661985188351,0.00908000161570887
"608",0.00881014981316131,0.0090749156090521
"609",0.00880371548762434,0.0090698895915862
"610",0.00879733737728632,0.00906491510329708
"611",0.00879097646218563,0.00905998368417063
"612",0.00878467573041559,0.00905511917606477
"613",0.00877841137318605,0.00905029466075282
"614",0.00877218934269454,0.00904552167461764
"615",0.00876599905725656,0.00904080175584362
"616",0.00875984514635909,0.00903612567532447
"617",0.00875373356219965,0.00903148881850704
"618",0.00874765967529128,0.00902690425995857
"619",0.0087416221629234,0.00902236507784936
"620",0.00873562102509603,0.00901787281036377
"621",0.00872965229367747,0.00901341515202676
"622",0.00872372192086525,0.00900901286832748
"623",0.00871782329310657,0.0090046513465143
"624",0.00871195905582253,0.00900032520294189
"625",0.00870612920901316,0.00899604674308531
"626",0.00870033242996787,0.00899179673963977
"627",0.00869455879835745,0.00898760057264759
"628",0.00868882683212979,0.00898343670752741
"629",0.00868311867469227,0.00897931821884648
"630",0.00867743498740018,0.00897522895566879
"631",0.00867178833600387,0.00897117968528501
"632",0.00866617012288468,0.00896716348586544
"633",0.00866058299346374,0.00896319035560854
"634",0.0086550282704516,0.00895924952722365
"635",0.00864950132436131,0.008955337924342
"636",0.00864398826673193,0.00895146631425427
"637",0.00863852150397228,0.0089476308514995
"638",0.00863306730696299,0.00894382922880111
"639",0.00862765080720476,0.0089400545243294
"640",0.00862224951861801,0.00893631519809846
"641",0.00861687071611084,0.00893260355918638
"642",0.00861152432001249,0.00892892729851507
"643",0.00860621297574407,0.00892527949425482
"644",0.00860091155180488,0.00892166245368219
"645",0.0085956352593664,0.008918075407705
"646",0.00859038608249447,0.00891451835632324
"647",0.00858515542357044,0.0089109851467994
"648",0.00857995717105522,0.00890748423914756
"649",0.00857476685480337,0.0089040094806302
"650",0.00856960894496034,0.00890056317852389
"651",0.00856446161680182,0.00889713841099893
"652",0.00855935000182852,0.00889374209988502
"653",0.00855426219564536,0.00889037424518216
"654",0.00854917108268579,0.00888702638687626
"655",0.00854411436020088,0.00888370775407361
"656",0.00853908144650611,0.00888040911766791
"657",0.00853405713043001,0.00887713509221231
"658",0.00852906720482857,0.00887388721589119
"659",0.00852408389277994,0.00887066779598113
"660",0.00851912769629787,0.00886746068154612
"661",0.00851418009743446,0.00886427740896902
"662",0.00850924770974253,0.00886111644006544
"663",0.00850434442168301,0.00885798315848074
"664",0.00849946097428193,0.00885486295146327
"665",0.00849458414043368,0.00885177120085686
"666",0.00848972516317804,0.00884869637027864
"667",0.00848489264013367,0.00884563692154423
"668",0.00848006871470797,0.0088426036219443
"669",0.00847526396858543,0.00883958878055695
