"","MSETrain","MSETest"
"163",0.532885752933126,0.542908483271976
"164",0.531815273661009,0.541870446513883
"165",0.530747480795417,0.540834385714085
"166",0.529682213151959,0.539800520423505
"167",0.528620867662027,0.538768960417603
"168",0.527562477219273,0.537739870359572
"169",0.526507203008088,0.536713360024871
"170",0.525456065862951,0.535689703852153
"171",0.524408098677514,0.5346692311678
"172",0.52336469838317,0.53365161264543
"173",0.522324682961048,0.53263756182554
"174",0.521289664255062,0.531626694494014
"175",0.520257761780645,0.530619614415889
"176",0.519231715672453,0.529616541142086
"177",0.518209054436482,0.528617639335797
"178",0.517191389916648,0.527622579670639
"179",0.516178883297343,0.526632295238028
"180",0.515170460015955,0.525645907834279
"181",0.514168215469575,0.524664570101731
"182",0.513170430358027,0.523687623387618
"183",0.512178018059529,0.522715891007897
"184",0.511191569583517,0.521749043636185
"185",0.510209902911119,0.520787026384752
"186",0.509233985148685,0.519831101671397
"187",0.508263547655562,0.518880007078322
"188",0.507298966528664,0.51793434637056
"189",0.50634018803986,0.516994503762225
"190",0.505387319645412,0.516060369477855
"191",0.504440844898493,0.515131833741991
"192",0.503499796692754,0.514209335656475
"193",0.502564873493893,0.513292984996768
"194",0.50163612903004,0.512382342661027
"195",0.500713939398107,0.511477957526557
"196",0.499797767316791,0.510579884481087
"197",0.49888739787357,0.509687849085966
"198",0.497984066815443,0.508802180667575
"199",0.497086914492325,0.507922824338186
"200",0.496195564807301,0.507049944760988
"201",0.495311253507372,0.506183487048252
"202",0.49443295975806,0.505323451199978
"203",0.493561489481322,0.504469837216165
"204",0.492696412852113,0.503622864647735
"205",0.491837729870434,0.50278269815788
"206",0.490985547992545,0.501948569318373
"207",0.490139813490317,0.501121246557442
"208",0.48930063382001,0.500300455436432
"209",0.488467847797233,0.499485921516693
"210",0.487641455421985,0.498678687665102
"211",0.486822101431833,0.497877656127051
"212",0.486008657536037,0.497083156228923
"213",0.485201822200292,0.496295297746178
"214",0.484401219327685,0.495513916015625
"215",0.483607386199521,0.494739011037264
"216",0.482819678078235,0.493970473035634
"217",0.482038793429522,0.493209015551231
"218",0.481263980059557,0.492453485941715
"219",0.480495237968337,0.491704542859853
"220",0.479733050709039,0.490961692316069
"221",0.478977418281663,0.490225538075399
"222",0.478227481036119,0.489495641035999
"223",0.477484152350627,0.48877200119787
"224",0.476747324768926,0.488054728336471
"225",0.476016031184667,0.487343493125422
"226",0.475290755151023,0.486638624891103
"227",0.474571980221171,0.485939355205289
"228",0.473859330298195,0.48524689159805
"229",0.473152697925836,0.484560300977968
"230",0.472451492094658,0.48387919913093
"231",0.471756626182879,0.483204683811545
"232",0.471067885277976,0.482535712152934
"233",0.470384517186125,0.481872448818289
"234",0.469707005460497,0.481215168246262
"235",0.469035296372964,0.480563925324584
"236",0.468369604836048,0.479917786961837
"237",0.467709071199659,0.479277686249438
"238",0.467054179016973,0.478643019422353
"239",0.466405035744251,0.478013786480581
"240",0.465761533925231,0.477390152087315
"241",0.465123458647392,0.476772006467092
"242",0.464490756182603,0.476159184956722
"243",0.463863533987126,0.475551522893014
"244",0.463241523420307,0.474949239826888
"245",0.462624993122799,0.474351951544233
"246",0.462013190900776,0.473760152034622
"247",0.461406868948063,0.47317318264529
"248",0.46080575862401,0.472591372702619
"249",0.460209698744223,0.472014392880227
"250",0.45961831321179,0.471442462729036
"251",0.459032622861191,0.470875362698123
"252",0.458451284489162,0.47031320256295
"253",0.457875104017661,0.469755652997134
"254",0.457303759077905,0.469202823776135
"255",0.456737357126155,0.468654605124494
"256",0.456175253424846,0.46811099704221
"257",0.455618200167804,0.467572054417013
"258",0.455065660073724,0.467037777248904
"259",0.454517686870736,0.466507561772847
"260",0.453974280558841,0.465981737315226
"261",0.453435441138039,0.465460413651501
"262",0.45290116860833,0.464943261455289
"263",0.45237114060093,0.464430335614321
"264",0.451845303387709,0.463921855679519
"265",0.451324194249972,0.463417217885848
"266",0.450807168450154,0.46291680644742
"267",0.450294064803862,0.462420456701045
"268",0.44978571609712,0.461928003983532
"269",0.449281074631382,0.461439558070341
"270",0.44878081200828,0.460955173849202
"271",0.448284122305857,0.460474357330542
"272",0.447791435349155,0.459997355509147
"273",0.447302885458503,0.459524140941153
"274",0.446818392041703,0.459054466631773
"275",0.446337444681517,0.45858888145831
"276",0.445861117940553,0.458126671880269
"277",0.445387611926441,0.45766772812219
"278",0.444918242978378,0.457212708836837
"279",0.444452339494732,0.456761174922367
"280",0.44399008952396,0.456313044047184
"281",0.443531815434845,0.455868069216502
"282",0.44307671130543,0.455426524868972
"283",0.442624830863845,0.454988411004595
"284",0.442177033760178,0.454553508072448
"285",0.441732917033451,0.454121843516398
"286",0.441291406121052,0.453693307560982
"287",0.440853548721528,0.453268092313259
"288",0.440419049330161,0.452845731227518
"289",0.439987504985971,0.452426608517873
"290",0.439559533562459,0.452010586964998
"291",0.439134973875234,0.451597529349567
"292",0.438712966274208,0.451187408227715
"293",0.438294719642317,0.450780251043306
"294",0.437879186281016,0.45037594802088
"295",0.437466500510632,0.449974142390189
"296",0.4370572533406,0.449575630023325
"297",0.436650746305224,0.449179916930713
"298",0.436246952540438,0.448786756117567
"299",0.435846463055678,0.448395955476829
"300",0.435448579385247,0.448008557875379
"301",0.435053570169798,0.447623191119956
"302",0.434661542865592,0.447240788301976
"303",0.434272013919454,0.446860663324809
"304",0.433885386292364,0.446483584616682
"305",0.433501418207733,0.446108728861637
"306",0.433120163393692,0.445736315610597
"307",0.432741514393981,0.445366399751293
"308",0.432365417480469,0.444998871508262
"309",0.431991577148438,0.44463359366218
"310",0.431620933640171,0.444271087646484
"311",0.431252385528994,0.443910694808411
"312",0.430886416368082,0.443552360260229
"313",0.43052275751678,0.443196605435378
"314",0.430161623887613,0.442842963788149
"315",0.429802746839926,0.442491737201059
"316",0.429446448742504,0.442142568903861
"317",0.429092031129649,0.441795431452689
"318",0.428740138738928,0.441450709061657
"319",0.428390610385949,0.44110796262892
"320",0.428043392342581,0.440767274486075
"321",0.427698081647846,0.440428562301526
"322",0.427355296175245,0.440092320064847
"323",0.427014579235668,0.439757751903946
"324",0.42667585023692,0.439425077369745
"325",0.426339243499326,0.439094406237705
"326",0.426004705294757,0.438765985502614
"327",0.425672262487277,0.4384392388433
"328",0.425342156853474,0.438114330922957
"329",0.425013609335456,0.437791700843427
"330",0.424686942302005,0.437470415513292
"331",0.424362666170362,0.437151133585319
"332",0.424040243659221,0.436833690396316
"333",0.423719647904517,0.436518168277878
"334",0.423401013226576,0.436204128128162
"335",0.423083775480029,0.435891871829685
"336",0.422769009227484,0.435581509157908
"337",0.422455639906333,0.435272848005775
"338",0.422144231661944,0.43496575115396
"339",0.42183483822245,0.434660355821788
"340",0.421527083490936,0.434356469902203
"341",0.421220483914228,0.434054367833858
"342",0.420916006598674,0.433753857509695
"343",0.420613167991101,0.433454993817446
"344",0.420312290460291,0.433157502318458
"345",0.420012782996809,0.432861712339113
"346",0.419714860513177,0.432567321996895
"347",0.419418684193786,0.432274550842724
"348",0.419123985397984,0.431983096994084
"349",0.418830898446097,0.431693701435336
"350",0.418539369609994,0.43140521152414
"351",0.418249103384958,0.431118368244857
"352",0.417960690780425,0.430832677607914
"353",0.417674078068263,0.430548770822209
"354",0.417388298142124,0.430266181342036
"355",0.417104318108357,0.429984964055123
"356",0.416821815598179,0.429704844522819
"357",0.416540521970937,0.429426316734698
"358",0.416260544682892,0.429148914145051
"359",0.41598185686998,0.428873213075048
"360",0.415705264454157,0.428598252989405
"361",0.415429397368095,0.428325131642733
"362",0.415155088397819,0.428053025719073
"363",0.414882068902674,0.427782291988675
"364",0.414610419474857,0.427512463905828
"365",0.414340113250303,0.427244227567165
"366",0.414070935316489,0.426977308534032
"367",0.413802778217154,0.426711267704586
"368",0.413536447874257,0.426446571624536
"369",0.413271057773644,0.426183137962286
"370",0.413006661643445,0.425920637391454
"371",0.412743957949356,0.425659591345478
"372",0.412482194497552,0.425399094176807
"373",0.412221559336488,0.425140298527779
"374",0.411962294242751,0.424882463414034
"375",0.411703915663168,0.424625698611033
"376",0.411447068335305,0.424370113894236
"377",0.411190704560616,0.424115681819779
"378",0.410936060086103,0.423862155392873
"379",0.410682167805416,0.423609589501251
"380",0.410429645592058,0.423358148808102
"381",0.410177956164723,0.423107778425697
"382",0.409927475620324,0.422858505797901
"383",0.409677854726012,0.422610303480848
"384",0.409429657627159,0.422362677484965
"385",0.409181970945546,0.422116396238478
"386",0.408935788651587,0.421871130415004
"387",0.408690358551455,0.421626633019756
"388",0.408446003013933,0.421383205935252
"389",0.408202453398369,0.421140876605356
"390",0.407960193257936,0.420899178484361
"391",0.407718712175396,0.420658687893435
"392",0.407478090742944,0.42041893828687
"393",0.407238248368384,0.420180094327858
"394",0.406999829789283,0.419942183460263
"395",0.406761921627421,0.419705205684086
"396",0.406525302940691,0.419469215887056
"397",0.406289194671201,0.419233829855061
"398",0.406054268420582,0.418999706240867
"399",0.405820416732573,0.418766213835572
"400",0.405587102325869,0.418533270307582
"401",0.405354566977058,0.418301753860583
"402",0.405122864414269,0.418070566739967
"403",0.40489223641409,0.417840532261691
"404",0.404662280015542,0.41761121132391
"405",0.404433451907735,0.417382713702085
"406",0.404205187945299,0.417154984508487
"407",0.403978052273603,0.416927941411519
"408",0.403751050922233,0.416702050956891
"409",0.403525392774125,0.416476654491836
"410",0.403300433091714,0.416251999011143
"411",0.403076091282804,0.416028221734136
"412",0.402852609123982,0.41580507566603
"413",0.402629986615248,0.415582890133206
"414",0.402407928251884,0.415361226033821
"415",0.40218683699487,0.415140330362663
"416",0.401966309883225,0.414920312895192
"417",0.401746481237277,0.414700569866373
"418",0.401527754018005,0.41448222647468
"419",0.401309483487841,0.4142642672971
"420",0.401091696510852,0.41404688444069
"421",0.400875091552734,0.413830352344101
"422",0.400658513458682,0.413614424012548
"423",0.400443386024153,0.41339920922149
"424",0.400228500366211,0.413184845190254
"425",0.400014608678683,0.412970783041536
"426",0.399801119952135,0.412757818647426
"427",0.399587953594369,0.412545183579699
"428",0.399376076711735,0.412333234608602
"429",0.399164629654146,0.412122054065732
"430",0.398953961654448,0.41191134006857
"431",0.398743616023534,0.411701531718961
"432",0.398534183770838,0.411492244802791
"433",0.398325020158795,0.41128347932006
"434",0.398116957973426,0.411075290158498
"435",0.397909218156841,0.410868034088354
"436",0.397702230534083,0.410661189676189
"437",0.397495645872304,0.410454729478136
"438",0.39729010890907,0.410249065152175
"439",0.397084786858357,0.410043922259653
"440",0.396880109545211,0.409839328244436
"441",0.396676050105565,0.40963563987677
"442",0.396472689131616,0.409432061284566
"443",0.39626965052645,0.409229415783779
"444",0.39606731038698,0.409027428935758
"445",0.395865346344424,0.408825771414119
"446",0.395664134495695,0.408624717657515
"447",0.395463459928271,0.408424020671158
"448",0.395263591282804,0.408224174444624
"449",0.395063910685794,0.408024849651529
"450",0.394865143467003,0.407825936516412
"451",0.394666456840408,0.407627599702465
"452",0.394468710456096,0.407429976429013
"453",0.394271286440567,0.407232627594214
"454",0.394074238521952,0.407035964856045
"455",0.393877915933099,0.406839686331989
"456",0.393682238081811,0.406644066460699
"457",0.393486963191503,0.406448830803521
"458",0.393291983805912,0.406254198911379
"459",0.393097810342278,0.406060033564945
"460",0.392903905519297,0.405866307320355
"461",0.392710645433883,0.40567329461626
"462",0.392517627125055,0.405480419131492
"463",0.39232538787412,0.405288147411758
"464",0.392133659040424,0.405096561788655
"465",0.39194203766299,0.40490538782353
"466",0.391751705760687,0.404714680404114
"467",0.391560944033341,0.404524274867216
"468",0.391371230004539,0.404334610314678
"469",0.391181677160129,0.404145275088523
"470",0.390992742189219,0.403956680846729
"471",0.390804210179289,0.403768086604935
"472",0.390616054266271,0.403580343122963
"473",0.390428704275212,0.403392627084856
"474",0.390241219963826,0.40320570691884
"475",0.390054649030659,0.403019253298533
"476",0.3898679169131,0.402832964341417
"477",0.389682635455064,0.402647361480932
"478",0.389497004764181,0.40246214283456
"479",0.389312072538994,0.402277363290032
"480",0.38912751641072,0.402093022847347
"481",0.388943578155947,0.401909231281967
"482",0.388759774221501,0.401725467160451
"483",0.388576803073077,0.401542663574219
"484",0.388393643876197,0.401360052095043
"485",0.388211532377861,0.401177797386115
"486",0.388029340287329,0.400996091554491
"487",0.387848115303147,0.400814550386058
"488",0.387666729134573,0.400633750201987
"489",0.387485907111369,0.400453087237241
"490",0.387305622369471,0.400273000593666
"491",0.387125928637008,0.400093270720338
"492",0.386946557273327,0.399914062280449
"493",0.386767185909647,0.399735100835347
"494",0.386588405555403,0.399556578492089
"495",0.38641035053092,0.399378303143618
"496",0.386232483554894,0.399200659004047
"497",0.38605483149139,0.399023261859263
"498",0.385877743573256,0.398846194040861
"499",0.385701085480166,0.398669976982281
"500",0.385524669163664,0.398493622704376
"501",0.385348790128466,0.398317817303774
"502",0.38517307227766,0.398142505892747
"503",0.384997864844094,0.397967578695832
"504",0.384822845458984,0.39779292593757
"505",0.384648631995832,0.397618437842499
"506",0.384474337940485,0.397444635844059
"507",0.384300661758638,0.397271163172001
"508",0.384127603450292,0.397097992382461
"509",0.383954276501293,0.39692534302636
"510",0.383781648017991,0.39675285833345
"511",0.383609288175341,0.396580455972136
"512",0.383437573070257,0.396408904370644
"513",0.383265750508913,0.396237736983265
"514",0.38309465327733,0.396066789146808
"515",0.382923959006726,0.395896033417407
"516",0.38275361396897,0.395725744233715
"517",0.382583430115606,0.395555866708001
"518",0.382413837271677,0.395386153845478
"519",0.382244163835552,0.395217072191856
"520",0.38207521572919,0.395048210089155
"521",0.381906321350957,0.394879677312837
"522",0.381738152302487,0.394711336643576
"523",0.381570010118082,0.394543489963888
"524",0.381402190302459,0.394375972610583
"525",0.381234907768142,0.394208784583661
"526",0.381067893874477,0.394042063102448
"527",0.38090117548553,0.393875451396695
"528",0.380734967513823,0.393709306236651
"529",0.380568652085855,0.393543517846855
"530",0.380403088851714,0.393377921564116
"531",0.380237633073834,0.393213011378007
"532",0.380072607120997,0.393047909084841
"533",0.379908199041662,0.39288335566898
"534",0.379743844690457,0.392719268798828
"535",0.379579758979905,0.392555538698924
"536",0.379415834453744,0.39239186348675
"537",0.379252581529214,0.392228654820284
"538",0.379089248012489,0.392065830367932
"539",0.378926666689591,0.391903170578771
"540",0.378764031638562,0.391740867559858
"541",0.378602283101686,0.391579003642789
"542",0.378440185331962,0.391417386720506
"543",0.378278812892,0.391255989349146
"544",0.378117440452038,0.391095085967359
"545",0.37795649783712,0.390934210029437
"546",0.377796199959768,0.390773773193359
"547",0.377635848354286,0.390613857790721
"548",0.377476007166043,0.390453969831947
"549",0.377316300298127,0.390294493531152
"550",0.377156888934928,0.390135264225143
"551",0.376997934260838,0.389976336801652
"552",0.376839140771141,0.389817683816814
"553",0.376680615922095,0.389659552265414
"554",0.376522735810616,0.389501475601745
"555",0.376364855699136,0.389343810596054
"556",0.376207432276766,0.389186612136072
"557",0.376050250630983,0.389029386232225
"558",0.37589301525707,0.388872654317952
"559",0.375736478348853,0.388716059623005
"560",0.375580183217223,0.388560068693092
"561",0.375424291046572,0.388403940543854
"562",0.37526823769153,0.388248471047381
"563",0.37511301712251,0.388093138770234
"564",0.374957823417556,0.387938080931739
"565",0.374803086401711,0.387783270088031
"566",0.374648403113996,0.387628816014571
"567",0.374494042195065,0.387474801042955
"568",0.374340003644916,0.387320566520416
"569",0.374186314327616,0.387167155313835
"570",0.37403305483536,0.387013716663388
"571",0.373879849071234,0.386860854334111
"572",0.373726992539957,0.386707937117103
"573",0.373574458377462,0.386555486445804
"574",0.373422058535294,0.386403172993831
"575",0.37327008851817,0.386251408419163
"576",0.373118306549502,0.38609972617609
"577",0.372966873813683,0.385948208596209
"578",0.372815279893472,0.385797377112958
"579",0.372664760535871,0.385646353522651
"580",0.372513945673553,0.385495823921917
"581",0.372363829276931,0.38534543154051
"582",0.372213632288113,0.38519539592935
"583",0.37206391885247,0.385045854307765
"584",0.371914339737153,0.384896257798449
"585",0.371765244175011,0.384746990615515
"586",0.37161625606913,0.38459808020283
"587",0.371467590332031,0.384449471672662
"588",0.371319058915259,0.384300945474089
"589",0.371170661818813,0.384153023040552
"590",0.371022936323999,0.38400512805088
"591",0.370875237693249,0.383857507499859
"592",0.370727780839087,0.383709886948839
"593",0.370580726945904,0.383563034826045
"594",0.370434022285569,0.383416512029634
"595",0.370287371353364,0.383269769682301
"596",0.370140881605551,0.38312330177362
"597",0.369994902274978,0.382977355298379
"598",0.369849164720992,0.382831546042463
"599",0.369703588351397,0.38268612100066
"600",0.369558226894325,0.382540668514993
"601",0.369413348990427,0.38239587468209
"602",0.369268283038072,0.382251080849188
"603",0.36912399614361,0.382106369347881
"604",0.368979601792886,0.381962179280013
"605",0.368835852179729,0.381818318538529
"606",0.368691833925919,0.381674677347965
"607",0.368548406681544,0.381531173376728
"608",0.368405570446605,0.381387916400278
"609",0.368262304386622,0.381244906418615
"610",0.36811960247201,0.381102170875604
"611",0.36797716919805,0.38095962743965
"612",0.36783484338035,0.380817413330078
"613",0.367693054843956,0.380675363883698
"614",0.367551185715366,0.38053369865143
"615",0.367409827004016,0.380392115750759
"616",0.36726833397234,0.380250944508065
"617",0.367127512542295,0.380110047704024
"618",0.366986556791923,0.37996939789477
"619",0.366846272643183,0.379828830417112
"620",0.366705934766313,0.379688290383318
"621",0.366565999850421,0.379548436446156
"622",0.366426199254855,0.379408719728319
"623",0.366286774756203,0.379269030454347
"624",0.366147430849747,0.379130082164737
"625",0.366008409312074,0.378990831992609
"626",0.365869575822857,0.378851856259133
"627",0.365730957246163,0.378713594066153
"628",0.36559255358199,0.378574975102925
"629",0.365454606606927,0.378436987348598
"630",0.36531684768032,0.378299164257461
"631",0.365179142481844,0.378161478385651
"632",0.365041920836543,0.378024286503414
"633",0.364904726055306,0.377887094621178
"634",0.364767611866266,0.377750094845998
"635",0.364631008094465,0.377613342065605
"636",0.364494914739904,0.377477000943191
"637",0.364358740793148,0.377340797040102
"638",0.364222593710456,0.377204648024744
"639",0.364086822724678,0.377068965555095
"640",0.363951535292075,0.376933337973176
"641",0.363816220995406,0.376798314156292
"642",0.363681041019064,0.376663235451678
"643",0.363546398324026,0.376528431185715
"644",0.363411755628989,0.37639381902681
"645",0.363277247254278,0.376259316643365
"646",0.363143195568676,0.376125363137225
"647",0.36300922447527,0.375991519406545
"648",0.362875629478777,0.375857785451326
"649",0.362742303122937,0.375724243603164
"650",0.362608976767097,0.37559100363752
"651",0.362475838459713,0.375458038110527
"652",0.362343076249244,0.375325127471265
"653",0.362210716999752,0.375192765709308
"654",0.362078411478392,0.37506040394735
"655",0.361946186549227,0.374928234292449
"656",0.361814472037302,0.374796503739391
"657",0.361682650069116,0.374664690854738
"658",0.361551150469713,0.374533344515794
"659",0.361420000103158,0.37440216284004
"660",0.361289010920995,0.37427131049067
"661",0.361158397835745,0.374140485585165
"662",0.361027784750495,0.374009797898985
"663",0.360897171665245,0.373879192544402
"664",0.360767176453496,0.373749410505775
"665",0.360637423018335,0.373619299140766
"666",0.360507293486259,0.373489626877599
"667",0.360378077332403,0.373360366272412
"668",0.360248350761306,0.373231160554954
"669",0.360119725616885,0.373102037169093
"670",0.359990643783354,0.37297332544121
"671",0.359862072367064,0.372844558825596
"672",0.359733903911752,0.372716286199556
"673",0.359605520543918,0.372588205680573
"674",0.359477432680802,0.372460125161589
"675",0.359349479138012,0.372332428856719
"676",0.359222062876527,0.37220489721504
"677",0.359094566022846,0.372077557680418
"678",0.358967284081687,0.371950602359909
"679",0.358840620014029,0.371823592151669
"680",0.358713526121328,0.371696883825947
"681",0.358586969509931,0.371570395051147
"682",0.358460574082925,0.371444098383403
"683",0.358334393568442,0.371318213373637
"684",0.358208427966481,0.371192575358658
"685",0.35808256982078,0.371066635461162
"686",0.357957114636059,0.37094118955324
"687",0.357831713179467,0.370815935752375
"688",0.357706499771333,0.370691011277892
"689",0.357581501275721,0.370566471017522
"690",0.35745671769263,0.370441820981691
"691",0.357332390798649,0.370317335609052
"692",0.357207902720277,0.370193124675065
"693",0.357083763874752,0.37006918817973
"694",0.356959866805815,0.36994533401599
"695",0.356836157785335,0.369821671959308
"696",0.356712395036724,0.369698366672873
"697",0.356589062113157,0.369575198605764
"698",0.356465809781786,0.369451893319329
"699",0.356342826091068,0.369329493680446
"700",0.356220084176937,0.369207039153833
"701",0.356097422855001,0.36908458462722
"702",0.35597519135811,0.368962404539259
"703",0.355852637492435,0.36884044400222
"704",0.355730943276849,0.368718703016103
"705",0.35560898042061,0.368597044361581
"706",0.355487313069088,0.368475824808903
"707",0.35536591435822,0.36835463270009
"708",0.355244435055155,0.368233632698334
"709",0.355123493033396,0.368112879691364
"710",0.355002765924158,0.367992346235316
"711",0.354882092543051,0.367871895110864
"712",0.354761311705683,0.367751690981199
"713",0.354640933829294,0.367631871065647
"714",0.354521012642014,0.367512160925556
"715",0.354400849678147,0.3673924233416
"716",0.354281358315911,0.367272932752431
"717",0.354161625177088,0.367153881265105
"718",0.354042133814852,0.367034829777779
"719",0.353922884229203,0.366915997841375
"720",0.353803903284207,0.366797385455893
"721",0.353685002931407,0.366678827958141
"722",0.353566156306737,0.366560737006098
"723",0.35344757832272,0.366442646054055
"724",0.353329403299681,0.366324609989743
"725",0.353211093956316,0.366207067915004
"726",0.353093375622387,0.366089690503457
"727",0.35297536178374,0.365972230760314
"728",0.352857885226397,0.365855182675149
"729",0.352740435533121,0.365738052258389
"730",0.35262306643204,0.365621553050528
"731",0.352506046563807,0.365504971511072
"732",0.352388972967443,0.365388582078673
"733",0.352272356060189,0.365272604304252
"734",0.352155819745131,0.365156489310505
"735",0.352039444614464,0.365040868306331
